GO.ID	Term	Annotated	Significant	Expected	classicFisher	commun
GO:1904668	positive regulation of ubiquitin protein ligase activity	76	34	4.6	5.9e-22	11
GO:0006605	protein targeting	509	91	30.78	5.9e-22	11
GO:0043043	peptide biosynthetic process	573	97	34.65	1.3e-21	11
GO:0071840	cellular component organization or biogenesis	3986	349	241.01	2.2e-21	11
GO:0044238	primary metabolic process	6122	467	370.17	2.7e-21	11
GO:0033365	protein localization to organelle	686	107	41.48	5.5e-21	11
GO:2000060	positive regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process	81	34	4.9	7.4e-21	11
GO:0051443	positive regulation of ubiquitin-protein transferase activity	91	35	5.5	6.1e-20	11
GO:0044237	cellular metabolic process	6166	466	372.83	6.1e-20	11
GO:0042273	ribosomal large subunit biogenesis	62	29	3.75	1.4e-19	11
GO:0043604	amide biosynthetic process	612	97	37	1.7e-19	11
GO:2000058	regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process	88	34	5.32	1.8e-19	11
GO:0051276	chromosome organization	513	87	31.02	2.0e-19	11
GO:0006886	intracellular protein transport	718	106	43.41	6.2e-19	11
GO:0051438	regulation of ubiquitin-protein transferase activity	103	36	6.23	7.4e-19	11
GO:0006518	peptide metabolic process	651	99	39.36	1.4e-18	11
GO:0031397	negative regulation of protein ubiquitination	117	37	7.07	1.1e-17	11
GO:0071704	organic substance metabolic process	6330	468	382.74	2.0e-17	11
GO:0007346	regulation of mitotic cell cycle	388	70	23.46	3.5e-17	11
GO:1903052	positive regulation of proteolysis involved in cellular protein catabolic process	134	39	8.1	3.6e-17	11
GO:1901990	regulation of mitotic cell cycle phase transition	249	54	15.06	5.2e-17	11
GO:1901987	regulation of cell cycle phase transition	266	56	16.08	5.5e-17	11
GO:1903321	negative regulation of protein modification by small protein conjugation or removal	123	37	7.44	7.1e-17	11
GO:0051649	establishment of localization in cell	1353	155	81.81	8.7e-17	11
GO:1902582	single-organism intracellular transport	494	80	29.87	1.2e-16	11
GO:0007067	mitotic nuclear division	363	66	21.95	2.1e-16	11
GO:1903364	positive regulation of cellular protein catabolic process	142	39	8.59	3.2e-16	11
GO:0008152	metabolic process	6499	473	392.96	4.3e-16	11
GO:0043603	cellular amide metabolic process	732	101	44.26	5.9e-16	11
GO:0051641	cellular localization	1676	176	101.34	2.1e-15	11
GO:0010564	regulation of cell cycle process	461	74	27.87	3.0e-15	11
GO:0090150	establishment of protein localization to membrane	265	53	16.02	3.9e-15	11
GO:1901575	organic substance catabolic process	1190	136	71.95	1.7e-14	11
GO:0044248	cellular catabolic process	1030	123	62.28	1.8e-14	11
GO:0034622	cellular macromolecular complex assembly	725	97	43.84	1.9e-14	11
GO:0000819	sister chromatid segregation	194	43	11.73	4.1e-14	11
GO:0006521	regulation of cellular amino acid metabolic process	47	21	2.84	5.1e-14	11
GO:0031398	positive regulation of protein ubiquitination	141	36	8.53	5.5e-14	11
GO:0051726	regulation of cell cycle	726	96	43.9	5.5e-14	11
GO:0000280	nuclear division	436	69	26.36	6.0e-14	11
GO:0009056	catabolic process	1226	136	74.13	1.8e-13	11
GO:0002479	antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent	50	21	3.02	2.3e-13	11
GO:0051301	cell division	428	67	25.88	2.5e-13	11
GO:1903050	regulation of proteolysis involved in cellular protein catabolic process	171	39	10.34	2.5e-13	11
GO:0006260	DNA replication	247	48	14.93	2.6e-13	11
GO:0070727	cellular macromolecule localization	1106	126	66.87	2.7e-13	11
GO:1903322	positive regulation of protein modification by small protein conjugation or removal	156	37	9.43	2.9e-13	11
GO:0034613	cellular protein localization	1096	125	66.27	3.2e-13	11
GO:0048285	organelle fission	462	70	27.93	3.5e-13	11
GO:0006259	DNA metabolic process	729	94	44.08	4.9e-13	11
GO:0045732	positive regulation of protein catabolic process	183	40	11.07	5.4e-13	11
GO:0031331	positive regulation of cellular catabolic process	202	42	12.21	8.3e-13	11
GO:0042590	antigen processing and presentation of exogenous peptide antigen via MHC class I	53	21	3.2	9.2e-13	11
GO:0098813	nuclear chromosome segregation	229	45	13.85	1.0e-12	11
GO:0033238	regulation of cellular amine metabolic process	54	21	3.27	1.4e-12	11
GO:0042787	protein ubiquitination involved in ubiquitin-dependent protein catabolic process	173	38	10.46	1.8e-12	11
GO:0007059	chromosome segregation	269	49	16.27	1.9e-12	11
GO:1903362	regulation of cellular protein catabolic process	185	39	11.19	3.6e-12	11
GO:0016043	cellular component organization	3860	312	233.4	3.6e-12	11
GO:0010608	posttranscriptional regulation of gene expression	381	60	23.04	3.8e-12	11
GO:0030490	maturation of SSU-rRNA	46	19	2.78	4.7e-12	11
GO:0002478	antigen processing and presentation of exogenous peptide antigen	116	30	7.01	5.1e-12	11
GO:0031396	regulation of protein ubiquitination	197	40	11.91	6.6e-12	11
GO:0015031	protein transport	1202	129	72.68	1.1e-11	11
GO:0019884	antigen processing and presentation of exogenous antigen	120	30	7.26	1.3e-11	11
GO:0006283	transcription-coupled nucleotide-excision repair	73	23	4.41	2.0e-11	11
GO:0006403	RNA localization	179	37	10.82	2.4e-11	11
GO:1902580	single-organism cellular localization	732	90	44.26	2.5e-11	11
GO:0006261	DNA-dependent DNA replication	123	30	7.44	2.6e-11	11
GO:0048002	antigen processing and presentation of peptide antigen	123	30	7.44	2.6e-11	11
GO:0043487	regulation of RNA stability	131	31	7.92	2.7e-11	11
GO:0002474	antigen processing and presentation of peptide antigen via MHC class I	68	22	4.11	3.0e-11	11
GO:0043488	regulation of mRNA stability	124	30	7.5	3.2e-11	11
GO:0042255	ribosome assembly	51	19	3.08	4.1e-11	11
GO:0042274	ribosomal small subunit biogenesis	63	21	3.81	4.5e-11	11
GO:0071166	ribonucleoprotein complex localization	118	29	7.13	4.5e-11	11
GO:1903320	regulation of protein modification by small protein conjugation or removal	218	41	13.18	4.6e-11	11
GO:0044802	single-organism membrane organization	591	77	35.73	5.3e-11	11
GO:0045184	establishment of protein localization	1309	135	79.15	5.4e-11	11
GO:0033036	macromolecule localization	1813	172	109.62	5.5e-11	11
GO:0009896	positive regulation of catabolic process	239	43	14.45	6.9e-11	11
GO:0000245	spliceosomal complex assembly	47	18	2.84	7.9e-11	11
GO:1901566	organonitrogen compound biosynthetic process	958	107	57.93	9.4e-11	11
GO:0045862	positive regulation of proteolysis	263	45	15.9	1.4e-10	11
GO:0072657	protein localization to membrane	342	53	20.68	1.4e-10	11
GO:0034645	cellular macromolecule biosynthetic process	3361	274	203.22	1.8e-10	11
GO:0061024	membrane organization	688	84	41.6	1.9e-10	11
GO:0065003	macromolecular complex assembly	1200	125	72.56	1.9e-10	11
GO:0009059	macromolecule biosynthetic process	3447	279	208.42	2.4e-10	11
GO:0006520	cellular amino acid metabolic process	203	38	12.27	2.8e-10	11
GO:0042176	regulation of protein catabolic process	260	44	15.72	3.3e-10	11
GO:0006281	DNA repair	403	58	24.37	3.6e-10	11
GO:0001736	establishment of planar polarity	83	23	5.02	3.6e-10	11
GO:0007164	establishment of tissue polarity	83	23	5.02	3.6e-10	11
GO:0000462	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	35	15	2.12	4.6e-10	11
GO:0071426	ribonucleoprotein complex export from nucleus	115	27	6.95	6.5e-10	11
GO:0038061	NIK/NF-kappaB signaling	86	23	5.2	7.8e-10	11
GO:0060071	Wnt signaling pathway, planar cell polarity pathway	80	22	4.84	1.0e-09	11
GO:0090175	regulation of establishment of planar polarity	80	22	4.84	1.0e-09	11
GO:0000387	spliceosomal snRNP assembly	37	15	2.24	1.2e-09	11
GO:1901564	organonitrogen compound metabolic process	1439	140	87.01	1.4e-09	11
GO:0090263	positive regulation of canonical Wnt signaling pathway	96	24	5.8	1.5e-09	11
GO:0044106	cellular amine metabolic process	75	21	4.53	1.7e-09	11
GO:0031329	regulation of cellular catabolic process	264	43	15.96	1.8e-09	11
GO:0001738	morphogenesis of a polarized epithelium	90	23	5.44	2.1e-09	11
GO:0051704	multi-organism process	1356	133	81.99	2.5e-09	11
GO:0006996	organelle organization	2233	195	135.02	2.6e-09	11
GO:0019882	antigen processing and presentation	148	30	8.95	3.2e-09	11
GO:0007062	sister chromatid cohesion	115	26	6.95	3.2e-09	11
GO:0002223	stimulatory C-type lectin receptor signaling pathway	86	22	5.2	4.6e-09	11
GO:0071702	organic substance transport	1631	152	98.62	4.6e-09	11
GO:0006418	tRNA aminoacylation for protein translation	46	16	2.78	4.7e-09	11
GO:0006913	nucleocytoplasmic transport	345	50	20.86	5.1e-09	11
GO:0009894	regulation of catabolic process	356	51	21.53	5.3e-09	11
GO:0002220	innate immune response activating cell surface receptor signaling pathway	87	22	5.26	5.8e-09	11
GO:0006974	cellular response to DNA damage stimulus	606	73	36.64	6.2e-09	11
GO:0006289	nucleotide-excision repair	103	24	6.23	6.9e-09	11
GO:0008104	protein localization	1588	148	96.02	8.1e-09	11
GO:0006270	DNA replication initiation	36	14	2.18	8.2e-09	11
GO:0030177	positive regulation of Wnt signaling pathway	112	25	6.77	8.5e-09	11
GO:0051168	nuclear export	163	31	9.86	8.6e-09	11
GO:0009308	amine metabolic process	82	21	4.96	1.0e-08	11
GO:0051169	nuclear transport	353	50	21.34	1.1e-08	11
GO:0006353	DNA-templated transcription, termination	98	23	5.93	1.2e-08	11
GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	281	43	16.99	1.2e-08	11
GO:0043038	amino acid activation	49	16	2.96	1.3e-08	11
GO:0043039	tRNA aminoacylation	49	16	2.96	1.3e-08	11
GO:0000070	mitotic sister chromatid segregation	123	26	7.44	1.4e-08	11
GO:0032446	protein modification by small protein conjugation	634	74	38.33	1.9e-08	11
GO:0019985	translesion synthesis	33	13	2	2.3e-08	11
GO:0010498	proteasomal protein catabolic process	300	44	18.14	3.1e-08	11
GO:0016073	snRNA metabolic process	80	20	4.84	3.5e-08	11
GO:0090305	nucleic acid phosphodiester bond hydrolysis	211	35	12.76	3.8e-08	11
GO:0006310	DNA recombination	194	33	11.73	5.0e-08	11
GO:0070647	protein modification by small protein conjugation or removal	712	79	43.05	5.6e-08	11
GO:0051348	negative regulation of transferase activity	244	38	14.75	5.6e-08	11
GO:0010565	regulation of cellular ketone metabolic process	107	23	6.47	7.1e-08	11
GO:0044271	cellular nitrogen compound biosynthetic process	3308	259	200.02	7.9e-08	11
GO:0000209	protein polyubiquitination	190	32	11.49	1.0e-07	11
GO:0006406	mRNA export from nucleus	101	22	6.11	1.1e-07	11
GO:0071427	mRNA-containing ribonucleoprotein complex export from nucleus	101	22	6.11	1.1e-07	11
GO:0038095	Fc-epsilon receptor signaling pathway	102	22	6.17	1.3e-07	11
GO:0051028	mRNA transport	128	25	7.74	1.4e-07	11
GO:0033209	tumor necrosis factor-mediated signaling pathway	111	23	6.71	1.5e-07	11
GO:0007052	mitotic spindle organization	44	14	2.66	1.6e-07	11
GO:0007051	spindle organization	87	20	5.26	1.6e-07	11
GO:0050657	nucleic acid transport	148	27	8.95	2.0e-07	11
GO:0050658	RNA transport	148	27	8.95	2.0e-07	11
GO:0006405	RNA export from nucleus	113	23	6.83	2.1e-07	11
GO:0050852	T cell receptor signaling pathway	115	23	6.95	2.9e-07	11
GO:0051236	establishment of RNA localization	151	27	9.13	3.0e-07	11
GO:0035567	non-canonical Wnt signaling pathway	107	22	6.47	3.1e-07	11
GO:0044267	cellular protein metabolic process	3074	241	185.87	3.4e-07	11
GO:0002181	cytoplasmic translation	47	14	2.84	4.0e-07	11
GO:0006383	transcription from RNA polymerase III promoter	47	14	2.84	4.0e-07	11
GO:0043933	macromolecular complex subunit organization	1752	152	105.93	5.7e-07	11
GO:0000086	G2/M transition of mitotic cell cycle	147	26	8.89	6.2e-07	11
GO:1905330	regulation of morphogenesis of an epithelium	120	23	7.26	6.4e-07	11
GO:0000722	telomere maintenance via recombination	30	11	1.81	6.8e-07	11
GO:0000075	cell cycle checkpoint	187	30	11.31	7.6e-07	11
GO:0006301	postreplication repair	43	13	2.6	8.5e-07	11
GO:0098781	ncRNA transcription	96	20	5.8	8.7e-07	11
GO:0051225	spindle assembly	72	17	4.35	9.1e-07	11
GO:0050851	antigen receptor-mediated signaling pathway	132	24	7.98	1.0e-06	11
GO:0090090	negative regulation of canonical Wnt signaling pathway	124	23	7.5	1.2e-06	11
GO:0009301	snRNA transcription	66	16	3.99	1.3e-06	11
GO:0042795	snRNA transcription from RNA polymerase II promoter	66	16	3.99	1.3e-06	11
GO:0044249	cellular biosynthetic process	3974	294	240.29	1.5e-06	11
GO:0031123	RNA 3'-end processing	100	20	6.05	1.7e-06	11
GO:0006399	tRNA metabolic process	155	26	9.37	1.8e-06	11
GO:0044839	cell cycle G2/M phase transition	155	26	9.37	1.8e-06	11
GO:0044766	multi-organism transport	60	15	3.63	1.8e-06	11
GO:1902579	multi-organism localization	60	15	3.63	1.8e-06	11
GO:0051306	mitotic sister chromatid separation	46	13	2.78	2.0e-06	11
GO:0000460	maturation of 5.8S rRNA	33	11	2	2.0e-06	11
GO:0000731	DNA synthesis involved in DNA repair	61	15	3.69	2.3e-06	11
GO:0031400	negative regulation of protein modification process	395	48	23.88	2.3e-06	11
GO:1901576	organic substance biosynthetic process	4024	296	243.31	2.4e-06	11
GO:0006312	mitotic recombination	40	12	2.42	2.5e-06	11
GO:0043632	modification-dependent macromolecule catabolic process	421	50	25.46	2.8e-06	11
GO:0090501	RNA phosphodiester bond hydrolysis	112	21	6.77	2.8e-06	11
GO:0075733	intracellular transport of virus	55	14	3.33	3.2e-06	11
GO:0015931	nucleobase-containing compound transport	170	27	10.28	3.3e-06	11
GO:0022607	cellular component assembly	1717	146	103.82	3.5e-06	11
GO:0019538	protein metabolic process	3286	249	198.69	3.7e-06	11
GO:0019941	modification-dependent protein catabolic process	414	49	25.03	3.9e-06	11
GO:0051347	positive regulation of transferase activity	426	50	25.76	3.9e-06	11
GO:1902581	multi-organism cellular localization	56	14	3.39	4.1e-06	11
GO:1902583	multi-organism intracellular transport	56	14	3.39	4.1e-06	11
GO:0006997	nucleus organization	106	20	6.41	4.4e-06	11
GO:0030178	negative regulation of Wnt signaling pathway	144	24	8.71	4.9e-06	11
GO:0034654	nucleobase-containing compound biosynthetic process	2874	222	173.78	5.1e-06	11
GO:0090502	RNA phosphodiester bond hydrolysis, endonucleolytic	57	14	3.45	5.1e-06	11
GO:0009058	biosynthetic process	4070	297	246.09	5.1e-06	11
GO:0009452	7-methylguanosine RNA capping	36	11	2.18	5.4e-06	11
GO:0036260	RNA capping	36	11	2.18	5.4e-06	11
GO:0006511	ubiquitin-dependent protein catabolic process	409	48	24.73	6.2e-06	11
GO:0046794	transport of virus	58	14	3.51	6.3e-06	11
GO:0033044	regulation of chromosome organization	127	22	7.68	6.4e-06	11
GO:0016925	protein sumoylation	109	20	6.59	6.9e-06	11
GO:0051983	regulation of chromosome segregation	75	16	4.53	7.8e-06	11
GO:0009987	cellular process	8548	541	516.86	8.1e-06	11
GO:0071356	cellular response to tumor necrosis factor	168	26	10.16	8.1e-06	11
GO:0007093	mitotic cell cycle checkpoint	129	22	7.8	8.3e-06	11
GO:0018130	heterocycle biosynthetic process	2912	223	176.07	9.2e-06	11
GO:0030162	regulation of proteolysis	427	49	25.82	9.2e-06	11
GO:0007091	metaphase/anaphase transition of mitotic cell cycle	45	12	2.72	9.7e-06	11
GO:0010965	regulation of mitotic sister chromatid separation	45	12	2.72	9.7e-06	11
GO:0044784	metaphase/anaphase transition of cell cycle	45	12	2.72	9.7e-06	11
GO:0006998	nuclear envelope organization	68	15	4.11	9.8e-06	11
GO:0006370	7-methylguanosine mRNA capping	32	10	1.93	1.2e-05	11
GO:0045930	negative regulation of mitotic cell cycle	172	26	10.4	1.3e-05	11
GO:0010948	negative regulation of cell cycle process	194	28	11.73	1.4e-05	11
GO:0051304	chromosome separation	62	14	3.75	1.5e-05	11
GO:0044786	cell cycle DNA replication	33	10	2	1.6e-05	11
GO:0019438	aromatic compound biosynthetic process	2918	222	176.44	1.6e-05	11
GO:0044843	cell cycle G1/S phase transition	197	28	11.91	1.9e-05	11
GO:0042180	cellular ketone metabolic process	146	23	8.83	2.0e-05	11
GO:0000723	telomere maintenance	117	20	7.07	2.1e-05	11
GO:0034612	response to tumor necrosis factor	177	26	10.7	2.1e-05	11
GO:0051603	proteolysis involved in cellular protein catabolic process	453	50	27.39	2.2e-05	11
GO:0038093	Fc receptor signaling pathway	147	23	8.89	2.3e-05	11
GO:0000082	G1/S transition of mitotic cell cycle	189	27	11.43	2.5e-05	11
GO:0051170	nuclear import	200	28	12.09	2.5e-05	11
GO:0000226	microtubule cytoskeleton organization	278	35	16.81	2.7e-05	11
GO:0042769	DNA damage response, detection of DNA damage	35	10	2.12	2.8e-05	11
GO:0007088	regulation of mitotic nuclear division	120	20	7.26	3.0e-05	11
GO:0030163	protein catabolic process	547	57	33.07	3.1e-05	11
GO:0016567	protein ubiquitination	535	56	32.35	3.2e-05	11
GO:1901362	organic cyclic compound biosynthetic process	2979	224	180.13	3.4e-05	11
GO:0030071	regulation of mitotic metaphase/anaphase transition	43	11	2.6	3.5e-05	11
GO:1902099	regulation of metaphase/anaphase transition of cell cycle	43	11	2.6	3.5e-05	11
GO:0051783	regulation of nuclear division	132	21	7.98	3.9e-05	11
GO:0070925	organelle assembly	414	46	25.03	4.0e-05	11
GO:0031023	microtubule organizing center organization	94	17	5.68	4.1e-05	11
GO:2000027	regulation of organ morphogenesis	164	24	9.92	4.6e-05	11
GO:0033045	regulation of sister chromatid segregation	60	13	3.63	4.7e-05	11
GO:0001824	blastocyst development	52	12	3.14	4.7e-05	11
GO:0060828	regulation of canonical Wnt signaling pathway	175	25	10.58	4.9e-05	11
GO:0006354	DNA-templated transcription, elongation	115	19	6.95	5.4e-05	11
GO:0006369	termination of RNA polymerase II transcription	61	13	3.69	5.6e-05	11
GO:0033047	regulation of mitotic sister chromatid segregation	53	12	3.2	5.8e-05	11
GO:0006296	nucleotide-excision repair, DNA incision, 5'-to lesion	38	10	2.3	6.1e-05	11
GO:0031124	mRNA 3'-end processing	79	15	4.78	6.4e-05	11
GO:0044257	cellular protein catabolic process	473	50	28.6	6.8e-05	11
GO:0071897	DNA biosynthetic process	158	23	9.55	7.2e-05	11
GO:0043086	negative regulation of catalytic activity	487	51	29.45	7.3e-05	11
GO:0030111	regulation of Wnt signaling pathway	223	29	13.48	7.3e-05	11
GO:0033683	nucleotide-excision repair, DNA incision	39	10	2.36	7.8e-05	11
GO:0006360	transcription from RNA polymerase I promoter	55	12	3.33	8.5e-05	11
GO:0050684	regulation of mRNA processing	81	15	4.9	8.6e-05	11
